,image_path,perimetric_complexity,pixel_complexity
63,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/了_Simplified_了.png,174.43756796610973,679.0
64,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/予_Simplified_予.png,263.73910106555985,1039.0
65,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/争_Simplified_争.png,315.83560630184616,1329.0
66,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/事_Simplified_事.png,430.9120809333828,1951.0
67,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/二_Simplified_二.png,118.45511543043996,523.0
68,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/于_Simplified_于.png,195.03262082563828,863.0
69,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亏_Simplified_亏.png,232.52840004243424,984.0
70,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/云_Simplified_云.png,250.30683350603314,974.0
71,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/互_Simplified_互.png,293.6558965104916,1291.0
72,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/五_Simplified_五.png,275.47461205593663,1201.0
73,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/井_Simplified_井.png,258.8119528772533,1126.0
74,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亘_Simplified_亘.png,332.4664997001487,1488.0
75,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亙_Simplified_亙.png,307.9796704425505,1288.0
76,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亚_Simplified_亚.png,316.02448741701494,1346.0
77,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/些_Simplified_些.png,320.4362100619017,1329.0
